CustomerID,Recency,Frequency,Monetary,CustLocation
C1035156,74,1,2500.0,NEW DELHI
C1035162,336,1,101.0,NEW DELHI
C1035188,106,1,2596.0,NEW DELHI
C1035218,154,1,87.0,NEW DELHI
C1035232,86,2,1344.28,NEW DELHI
C1035247,87,1,3126.41,NEW DELHI
C1035340,32,3,3307.82,NEW DELHI
C1035377,88,2,1000.0,NEW DELHI
C1035411,109,2,1299.0,NEW DELHI
C1035435,83,2,174.0,NEW DELHI
C1035473,104,1,1136.0,NEW DELHI
C1035491,185,2,432.5,NEW DELHI
C1035516,63,1,18660.0,NEW DELHI
C1035531,63,1,241.0,NEW DELHI
C1035727,79,2,500.0,NEW DELHI
C1035774,88,1,1900.0,NEW DELHI
C1035792,86,2,2500.0,NEW DELHI
C1035814,215,1,350.0,NEW DELHI
C1035847,276,1,200.0,NEW DELHI
C1035867,246,1,1000.0,NEW DELHI
C1035974,87,2,5164.0,NEW DELHI
C1036047,76,1,2831.5,NEW DELHI
